ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,Pay_AVR,Bill_AVR,P_AMT_AVR,default.payment.next.month
4752,100000,2,2,2,29,0.455994497,59587.42543,-4948.059732,0
4753,20000,1,3,1,56,3.254684659,-80157.34235,-7052.165026,1
4754,260000,2,1,1,44,-0.557840189,-106287.4822,7946.641113,0
4755,680000,2,1,1,42,0.455994497,341805.6129,5263.740903,0
4756,50000,1,2,2,25,0.573975337,-48033.90234,5671.160925,0
4757,170000,2,1,2,27,0.455994497,157696.3445,-2574.379905,0
4758,210000,2,2,1,37,-0.741478918,-109616.9482,-10930.14505,1
4759,500000,1,1,1,51,-4.425824512,-56428.51321,44208.10647,0
4760,180000,2,1,1,45,1.324893575,-54563.4532,-5668.961253,0
4761,340000,2,2,1,37,-0.897075868,-108157.7348,-8755.559491,0
4762,160000,1,3,2,30,0.455994497,180574.8088,43820.6458,0
4763,30000,2,2,1,22,1.130515028,-47174.01155,-9149.549572,1
4764,230000,2,2,1,44,0.455994497,247935.7387,-1031.465567,0
4765,30000,1,3,2,22,1.130515028,-64205.63272,-10262.45073,0
4766,480000,1,2,2,33,-0.698662108,41450.31934,91423.00503,0
4767,360000,1,1,1,44,-2.419364546,-98671.39624,-8748.305363,0
4768,500000,1,1,1,50,5.000553241,79984.27881,-6029.834478,1
4769,220000,1,1,1,37,-0.359426429,-93363.7582,6428.696115,0
4770,100000,2,1,2,29,3.137869306,59478.74957,-6974.219199,1
4771,200000,2,2,2,31,-2.566275568,-110110.2168,-11419.68462,0
4772,200000,1,1,2,40,0.060326555,307455.8407,1962.254055,0
4773,90000,2,2,2,23,0.455994497,110315.9598,-2954.350632,0
4774,50000,1,2,2,24,0.455994497,-41574.74835,-7386.845614,0
4775,80000,2,2,1,42,5.337813506,6109.75292,-7669.953959,1
4776,260000,2,1,1,48,-2.030877682,-103293.5503,-10230.98897,0
4777,80000,2,3,1,25,0.455994497,24357.49355,-7743.257059,0
4778,20000,1,1,2,23,-3.414043715,-113207.6959,-11962.23814,1
4779,50000,1,2,2,53,-0.897075868,-102115.6235,-6536.350592,0
4780,90000,2,1,2,29,0.455994497,113451.3328,-3726.498294,0
4781,290000,1,2,1,30,0.455994497,512339.8918,7894.494458,0
4782,20000,2,3,1,30,-4.030156569,-57564.11124,-6368.638207,0
4783,230000,2,1,2,36,-3.414043715,-110707.1855,-11962.23814,0
4784,360000,2,2,2,34,-1.361621075,-102930.1635,-8716.670526,0
4785,50000,1,2,2,40,0.455994497,-24233.87531,-8539.263258,1
4786,80000,1,2,2,36,-4.425824512,-10863.26463,23944.24202,0
4787,100000,2,2,2,56,1.332964001,98341.79166,-5879.299519,1
4788,390000,2,1,2,28,0.455994497,449971.4424,5677.479574,0
4789,120000,1,2,1,52,1.130515028,81436.32303,-4587.777002,0
4790,20000,2,2,2,35,2.935409459,-69972.03064,-11739.7547,0
4791,150000,2,2,2,24,1.607505237,-49097.64763,-7234.028295,1
4792,20000,1,2,1,38,0.119899718,-78110.39756,-4828.974146,1
4793,20000,1,1,1,44,0.455994497,-66420.84439,-9087.421434,0
4794,250000,1,1,2,44,0.455994497,148030.7551,-580.3996967,0
4795,230000,2,2,2,25,0.042675889,-44086.64234,8913.232756,0
4796,20000,1,3,1,40,0.455994497,-59006.77883,-8132.128255,0
4797,80000,2,2,1,41,0.455994497,-53206.02912,-9061.711565,0
4798,310000,2,2,2,32,0.455994497,11067.32194,-7575.882822,0
4799,480000,1,1,2,49,0.455994497,786618.0538,16744.68893,0
4800,20000,2,1,2,24,-2.034912894,-103396.596,-11821.50018,0
4801,50000,1,3,1,22,0.455994497,-9628.256913,-7946.055793,0
4802,190000,1,2,1,35,8.472122919,422928.8873,20081.34649,1
4803,50000,1,2,2,41,0.455994497,-29216.39506,-7110.947546,0
4804,50000,2,2,2,29,2.850941327,-85079.37902,-9404.177177,1
4805,50000,1,2,1,38,0.455994497,-61662.17728,-8386.094463,0
4806,300000,2,2,1,45,-1.571596399,-25359.05403,59600.2356,0
4807,60000,1,2,1,33,0.455994497,-24623.99471,-6646.598285,0
4808,260000,1,1,2,28,-1.310394476,-89964.22013,8670.612635,0
4809,190000,1,1,2,27,0.371526365,56658.7658,24303.25721,0
4810,500000,1,3,3,53,0.455994497,581664.6784,8981.423965,0
4811,300000,2,1,2,31,-0.416939793,-55225.22132,2370.733301,0
4812,50000,1,2,2,43,0.455994497,-22226.62446,-9484.836634,1
4813,50000,2,3,1,27,2.150025941,-31952.96479,-8156.32074,1
4814,130000,2,2,1,42,0.455994497,-61062.81176,-4276.702154,0
4815,80000,1,1,1,38,-3.666835848,-110436.8447,-11962.23814,0
4816,50000,1,2,3,37,0.455994497,-5013.990701,-7874.952295,0
4817,50000,2,2,2,31,0.455994497,-54733.21605,-9026.94789,0
4818,120000,2,1,2,27,0.455994497,38750.46948,-6344.801111,0
4819,220000,2,1,2,33,-1.984915007,-82676.91783,18066.95479,0
4820,50000,2,1,2,35,0.455994497,8420.720642,-6610.442325,0
4821,90000,2,1,2,29,0.455994497,109017.3004,-4036.627801,0
4822,360000,2,2,2,43,-4.425824512,-110707.1855,11696.2075,0
4823,280000,2,2,1,49,-1.251092487,-74450.33128,4378.528336,0
4824,270000,2,1,1,57,-4.425824512,-92521.02867,-3112.951964,0
4825,200000,1,1,1,31,0.455994497,142057.5169,-4188.323421,0
4826,80000,1,3,2,25,0.455994497,56504.44111,-6008.691007,0
4827,60000,2,1,2,34,-2.145441483,-99792.38944,2403.1281,0
4828,60000,2,2,2,31,0.455994497,-2851.323316,-7589.166862,0
4829,90000,2,1,2,28,0.118734232,40211.50598,21609.83903,0
4830,10000,2,3,3,48,0.455994497,-89493.37633,-10235.32023,0
4831,140000,1,2,2,36,0.455994497,100700.7206,-5179.407319,0
4832,280000,1,1,1,42,0.455994497,201903.5656,-3512.224791,1
4833,140000,2,2,1,24,1.282631714,70767.33103,-3052.27769,0
4834,110000,1,3,1,52,0.455994497,-73285.88871,-9170.64595,0
4835,120000,2,3,2,26,-0.855424545,-41461.94777,11978.62405,0
4836,130000,2,2,1,39,0.455994497,207422.2845,-235.9887094,0
4837,290000,1,2,1,48,0.455994497,216298.8998,2591.106078,0
4838,80000,1,2,1,33,0.455994497,-54000.88902,-8382.41135,0
4839,50000,2,2,2,22,5.337813506,-71631.45166,-9671.695716,1
4840,450000,2,2,1,33,-4.425824512,-108690.4756,-10158.1312,0
4841,50000,1,3,1,37,3.188201592,-37785.25509,-10337.87374,1
4842,170000,2,1,2,27,-4.030156569,104509.9099,-6594.844859,0
4843,210000,1,2,2,30,0.455994497,32524.32919,5810.808526,0
4844,30000,2,2,2,23,1.130515028,-51855.59483,-8446.049976,0
4845,230000,1,1,2,33,0.455994497,21213.94733,-7309.113093,0
4846,170000,1,2,2,34,-1.984915007,-108651.3473,-10477.76209,1
4847,20000,2,2,2,22,0.455994497,-63603.73792,-9627.913185,0
4848,50000,1,3,1,54,3.305016946,-48782.99137,-9733.658905,0
4849,100000,2,2,1,42,0.455994497,52357.4763,-5454.13182,0
4850,140000,2,1,2,27,-3.666835848,-110532.6277,-11135.47357,0
4851,100000,2,1,2,30,0.455994497,71719.46203,-5323.873478,0
4852,150000,2,1,1,37,0.895089787,-108788.1436,-11032.3377,1
4853,60000,2,3,2,23,1.636711558,-67158.58695,-8900.529602,1
4854,200000,1,3,1,33,0.455994497,374236.0357,6048.728788,1
4855,200000,2,1,2,27,0.455994497,-76676.62946,1950.114561,0
4856,50000,2,1,2,35,0.455994497,-30876.0838,-9027.951987,1
4857,60000,1,2,2,32,0.455994497,-38202.52622,-9082.437813,0
4858,50000,2,3,1,32,3.38258014,3047.444366,-7947.124726,1
4859,140000,2,2,1,55,1.247330382,-61043.06259,-4613.785836,0
4860,640000,2,1,2,41,0.455994497,31294.95898,-4736.978424,0
4861,210000,1,2,1,41,5.337813506,112527.4733,-4506.366404,1
4862,60000,2,2,1,27,0.455994497,-32025.88824,-8230.640891,0
4863,80000,2,2,1,32,4.057100671,67425.36409,-7184.384167,1
4864,290000,2,1,1,37,-1.984915007,-106310.5625,-8363.397629,1
4865,150000,2,1,2,28,-3.414043715,-110707.1855,-11962.23814,0
4866,200000,2,2,2,40,0.455994497,226286.3125,69915.84482,0
4867,130000,2,2,2,29,5.337813506,-100299.5879,-9852.679744,1
4868,490000,1,2,2,34,-1.500467581,237660.1423,183474.8176,0
4869,200000,1,2,1,40,-3.271167906,-103974.3973,-10255.46839,1
4870,210000,2,1,1,54,-1.175928457,-50268.64808,16818.2853,0
4871,260000,2,1,2,29,-1.984915007,-104836.439,-6885.276002,1
4872,80000,1,2,1,42,0.455994497,6901.283728,-7496.507896,0
4873,50000,1,3,1,53,0.455994497,-44405.52645,-8284.702031,0
4874,210000,2,2,2,30,1.282631714,55105.55981,24361.24771,0
4875,210000,2,2,3,52,-1.175928457,-74474.73161,4239.564172,0
4876,40000,2,3,1,41,4.209217356,-57477.33574,-9135.510432,0
4877,110000,2,2,1,33,1.247330382,258560.2793,32353.8989,0
4878,50000,1,1,2,49,0.455994497,-55207.51709,-7823.451041,0
4879,80000,2,1,2,27,-1.550465468,-106630.2401,-9986.284675,0
4880,80000,2,1,2,37,-1.984915007,-100362.7832,-4274.973294,1
4881,250000,2,1,2,43,0.455994497,91409.00783,-5268.19858,0
4882,100000,2,1,2,27,0.455994497,80300.1794,-5072.118515,0
4883,50000,1,2,2,29,5.337813506,4363.461191,-7558.470226,1
4884,150000,2,1,2,32,3.642277211,196080.3503,-1096.223067,1
4885,70000,1,2,2,30,3.81983618,-60505.83027,-9364.662946,1
4886,150000,1,1,2,29,-2.423399759,-104815.1869,-6878.25117,0
4887,360000,2,1,2,31,-2.793901558,-107026.5245,2047.886694,0
4888,90000,1,2,2,29,0.455994497,33501.55086,63.46008989,0
4889,160000,2,2,1,28,0.455994497,-92199.09583,-10302.26834,0
4890,70000,2,2,2,36,0.455994497,-8601.056579,-8639.746288,0
4891,360000,2,2,1,33,0.455994497,561617.2888,8421.692833,0
4892,420000,2,1,2,33,-2.857849298,-96187.60788,102510.8194,0
4893,50000,2,2,1,47,0.455994497,-54033.57764,-9276.669918,0
4894,160000,2,2,2,28,5.675073771,166207.862,-666.3742278,1
4895,100000,2,2,1,38,-2.158162624,-110566.3147,-11707.05366,0
4896,240000,2,3,1,41,-1.550465468,-96587.48984,-1779.266843,0
4897,390000,2,1,2,42,1.247330382,104556.3089,-1717.281061,0
4898,80000,2,2,1,37,0.455994497,15990.02244,-7796.473968,0
4899,360000,2,1,2,29,0.455994497,-45065.50247,-8261.133138,1
4900,210000,2,2,1,34,-1.984915007,-102608.8071,-6240.651578,0
4901,320000,2,1,2,28,-1.732122874,-107873.4719,-9523.715836,1
4902,20000,2,3,1,50,1.332964001,-87423.99994,-9806.219238,0
4903,180000,2,2,1,27,1.973971824,230749.9302,-3723.740142,1
4904,490000,1,2,1,50,0.455994497,416055.2723,9577.72684,0
4905,30000,2,2,2,22,1.282631714,-43100.8018,-8788.314487,0
4906,290000,2,1,1,34,-1.532814802,-109909.2939,-9484.796978,0
4907,340000,2,2,1,46,-4.425824512,-110707.1855,-11962.23814,0
4908,40000,2,2,1,43,-1.984915007,-108539.5244,-9750.919234,0
4909,50000,1,2,2,23,-4.425824512,-90608.68615,9120.315112,0
4910,30000,1,2,2,30,2.748488129,-60361.3941,-7472.648143,1
4911,60000,2,1,2,34,-0.538684672,-109313.9131,-10927.37264,0
4912,180000,1,5,2,29,-3.018375773,-36874.86984,-6704.173978,0
4913,160000,1,3,1,57,-1.984915007,-109755.5865,-11105.65828,0
4914,170000,1,1,1,33,1.198226807,39620.26879,42728.11938,0
4915,50000,1,2,1,42,1.130515028,-60192.267,-2330.572743,0
4916,50000,1,2,1,45,1.282631714,-85330.60565,-9939.558665,0
4917,360000,2,1,1,32,-4.425824512,-110707.1855,-11962.23814,0
4918,160000,2,2,1,35,5.337813506,221199.3079,-151.9729828,1
4919,260000,2,1,2,39,0.455994497,125219.8141,28793.28224,0
4920,350000,2,1,2,31,1.921850912,217775.1299,234090.3953,0
4921,30000,2,2,2,26,1.324893575,-45544.45327,-7633.359525,0
4922,180000,2,2,2,27,2.428047443,-67410.87745,-9904.828249,0
4923,230000,2,1,2,30,-1.984915007,-108764.1577,-10010.67893,0
4924,50000,2,1,2,29,-3.414043715,-110707.1855,-11962.23814,0
4925,370000,1,2,1,38,1.130515028,734656.6546,17537.76764,1
4926,30000,1,2,1,42,1.324893575,-40013.07928,-7411.756554,0
4927,280000,1,1,2,31,1.308408396,-106340.6399,-9809.592142,0
4928,210000,2,2,2,53,-1.984915007,-109755.5865,-11105.65828,1
4929,150000,2,1,1,49,1.820891691,-109632.0035,-10707.6795,0
4930,170000,2,1,2,30,-0.741478918,-83984.33641,446.5674189,0
4931,80000,1,2,2,28,0.455994497,76217.73125,-5166.196656,0
4932,30000,2,2,1,29,5.000553241,-68059.88759,-9445.256829,1
4933,50000,1,2,2,38,0.455994497,12690.3866,-7695.631025,0
4934,140000,2,2,2,24,0.455994497,-31435.30879,12821.09396,0
4935,30000,2,1,1,22,1.973971824,-47283.58039,-9532.289535,0
4936,50000,1,2,1,45,0.455994497,-39261.54058,10918.16627,0
4937,20000,1,1,2,24,-2.380582949,-109882.3377,-11251.55519,0
4938,180000,1,1,1,37,-0.335341387,-80935.55558,-9214.239798,0
4939,30000,1,2,2,46,-0.335341387,-68676.92001,-10140.8243,0
4940,210000,1,2,2,26,0.455994497,116589.6161,2967.930865,0
4941,30000,1,2,2,35,0.455994497,-72366.87577,-8581.017908,0
4942,50000,2,2,2,31,0.455994497,-61330.29677,-9130.870019,0
4943,270000,2,1,2,31,-4.425824512,-108035.785,-7598.258067,0
4944,70000,2,2,2,25,0.455994497,-49707.7876,-9211.499747,0
4945,110000,1,2,2,32,-0.302994166,-6497.706139,37172.16452,0
4946,20000,2,1,2,24,-1.984915007,-97961.67853,3626.73008,1
4947,150000,1,2,1,37,0.455994497,252165.6518,-1948.009755,1
4948,420000,1,1,1,59,0.455994497,179543.7527,-2591.711107,0
4949,20000,1,1,2,24,-4.425824512,-109359.732,-10646.41848,0
4950,50000,1,2,2,51,0.455994497,-30916.32529,-1690.84507,0
4951,170000,1,1,2,51,0.455994497,283114.0606,-687.59223,0
4952,20000,1,3,1,35,1.636711558,-61794.56234,-9647.378667,0
4953,360000,2,3,2,36,-3.666835848,-109654.1051,-11962.23814,1
4954,280000,2,1,2,34,0.161274902,-106061.9307,-11719.17753,0
4955,340000,1,1,2,35,-1.984915007,-105339.4255,-2626.966202,0
4956,180000,1,1,1,46,-1.161978604,116333.8898,5204.287967,1
4957,280000,1,1,2,33,-0.302994166,193453.6748,50679.54189,1
4958,60000,1,1,2,27,1.282631714,-49982.12792,-1646.797221,1
4959,150000,1,1,1,56,1.130515028,45838.24871,-4609.683737,1
4960,300000,2,1,2,24,0.455994497,-23099.45867,-6647.439568,0
4961,210000,2,1,1,34,0.455994497,250076.5027,3069.589899,0
4962,50000,1,1,2,29,0.455994497,-37391.46137,-8711.259528,0
4963,140000,2,1,2,30,-1.984915007,-109839.6753,-11183.26548,0
4964,180000,2,1,2,42,0.118734232,-19175.6632,29474.08329,0
4965,380000,1,3,1,44,0.118734232,-5562.365911,-8172.654778,0
4966,10000,2,2,2,22,-0.773826139,-103171.9626,-10883.11657,0
4967,50000,1,3,1,45,0.455994497,-43984.70296,-9256.010455,0
4968,50000,2,2,2,22,0.455994497,-14673.14577,-8709.90079,1
4969,50000,2,1,2,25,0.118734232,-80996.20068,-7171.209964,0
4970,140000,2,2,1,37,0.455994497,-89412.34534,-8533.94095,0
4971,110000,1,2,2,36,0.455994497,113619.6987,-4310.410429,0
4972,260000,1,2,1,63,-1.13714686,-106597.6702,-9127.965097,0
4973,50000,2,2,2,26,0.455994497,-35644.05832,-9706.760468,0
4974,180000,2,1,2,30,1.872747337,-97743.7844,3698.217655,0
4975,150000,2,2,2,26,1.130515028,36010.55376,-6437.264366,0
4976,80000,2,1,1,39,0.455994497,-38676.80593,-6622.241283,0
4977,210000,2,1,2,31,-4.425824512,-110707.1855,-11962.23814,0
4978,320000,1,1,1,44,-1.984915007,-91965.43782,4856.701318,0
4979,100000,2,2,1,36,0.455994497,91174.40263,-6986.10865,0
4980,100000,2,1,1,35,-1.225926344,-69010.18571,8984.237241,0
4981,50000,1,1,2,24,0.455994497,-73635.87552,-3211.818824,0
4982,240000,1,3,1,43,3.060847516,-105404.8094,-11096.61356,1
4983,300000,2,1,2,33,-1.297673335,-96640.35603,90.76818139,0
4984,200000,2,1,2,30,-1.161978604,62397.16922,-7215.634835,1
4985,270000,2,1,1,31,0.455994497,110956.1183,-694.3962834,0
4986,150000,2,1,2,26,5.337813506,67502.59263,-6544.624382,1
4987,260000,2,2,2,29,-1.896135523,-103650.1691,-4543.468185,0
4988,50000,2,2,2,24,0.455994497,-63235.16736,-6047.376606,0
4989,130000,2,2,1,32,2.428047443,18009.33549,-7870.47196,1
4990,80000,2,1,2,28,1.247330382,-71243.99846,-10104.67635,0
4991,20000,1,1,2,32,2.585980331,-68623.4568,-7943.463265,0
4992,410000,2,2,1,50,0.455994497,465999.6061,7690.822234,0
4993,80000,1,2,1,36,5.337813506,82440.54937,-6066.146716,1
4994,160000,2,3,1,58,-1.984915007,-61013.83913,43193.14648,0
4995,500000,2,1,2,40,-4.425824512,-67548.2115,17654.26252,0
4996,20000,2,2,1,36,0.455994497,-65735.5198,-9203.727861,0
4997,180000,2,4,1,34,-1.175928457,-96052.61613,-1630.564589,0
4998,200000,2,2,1,45,0.455994497,178615.9005,-3244.394147,1
4999,310000,1,3,1,44,0.455994497,515809.2442,14111.1079,0
5000,160000,1,1,2,40,-1.984915007,-108905.4673,-10607.63878,0
5001,170000,2,3,1,61,-2.605057165,-110633.2018,-11913.62602,0
5002,500000,1,1,1,45,-1.984915007,-52956.78744,37493.93752,1
5003,140000,2,1,2,28,-1.706062418,-110697.3552,-3160.087176,0
5004,80000,2,3,1,48,0.455994497,2826.821004,-2112.457841,0
5005,420000,2,2,2,28,-0.27693371,-38129.1868,10344.52056,0
5006,90000,2,3,0,24,-2.373401871,-80985.37391,6622.346072,0
5007,280000,2,1,2,31,-4.425824512,-110046.3293,-11389.8066,0
5008,20000,1,3,1,44,4.254285719,-75149.61665,-8202.007872,0
5009,170000,2,2,1,31,-0.766310662,-26420.49461,-6521.576225,0
5010,30000,2,2,2,26,0.455994497,-88294.89801,-9664.512885,0
5011,20000,1,3,2,26,-2.907847185,-103402.6124,-11962.23814,0
5012,280000,2,1,1,49,-4.030156569,-78196.50685,9818.278044,1
5013,30000,2,3,2,40,5.000553241,4648.325911,-7797.53327,0
5014,170000,2,1,1,38,-2.907847185,-108220.4081,-11962.23814,0
5015,290000,2,1,1,38,-0.024141577,-94534.97948,-2957.809422,0
5016,290000,2,1,2,24,-1.757289017,-108656.6157,-8358.462034,0
5017,360000,2,2,2,33,-1.175928457,-99375.44283,2264.418238,0
5018,190000,2,2,1,34,3.028500295,117437.7847,-3316.207388,0
5019,90000,1,2,2,26,-2.907847185,-79330.69911,-11962.23814,0
5020,20000,1,3,2,48,2.513681062,-68973.78505,-10142.54065,0
5021,290000,2,2,1,42,0.455994497,174829.1297,-308.9980984,0
5022,460000,2,1,2,38,0.455994497,532905.1157,8495.626357,0
5023,230000,2,1,2,26,-0.593402409,-108088.2944,-9567.348215,0
5024,170000,1,2,1,37,-4.425824512,-109912.4524,-11337.66881,0
5025,180000,2,1,1,40,-0.294584376,-97933.3456,-5648.496926,0
5026,20000,1,2,2,27,0.017509746,-64432.18358,4573.116006,0
5027,50000,1,2,1,25,0.455994497,2615.83434,-8127.030499,0
5028,200000,1,1,2,30,-4.425824512,-110707.1855,-6267.591621,0
5029,80000,2,3,1,53,-4.425824512,-110707.1855,-11962.23814,0
5030,380000,1,1,1,53,-0.729033916,-74279.20288,10861.7487,0
5031,500000,1,1,1,40,-1.984915007,-81145.68506,11331.37905,1
5032,170000,1,2,1,49,5.337813506,-60185.65036,-10016.32442,1
5033,20000,2,1,2,23,0.455994497,-71810.35787,-8174.283871,0
5034,320000,2,2,1,32,0.455994497,291010.6148,2976.161226,0
5035,50000,2,1,2,23,0.455994497,-36957.0748,-9505.722837,1
5036,400000,1,2,1,45,2.124299885,849556.2421,50289.9319,0
5037,320000,2,1,2,33,0.178307395,-99068.23228,-4829.980296,0
5038,200000,1,1,2,28,0.455994497,349208.2996,4457.011132,0
5039,20000,1,1,2,28,-0.838668191,-97593.22557,-5609.427716,1
5040,230000,2,3,2,42,-1.732122874,-108544.5161,-10308.61125,1
5041,130000,2,1,2,29,-1.175928457,-108842.5183,-10569.23529,1
5042,310000,1,1,2,28,0.455994497,292082.3855,8840.355484,1
5043,50000,2,3,2,58,0.455994497,-44757.07713,-9029.552837,0
5044,90000,1,3,2,45,0.021544958,46839.76715,12586.06954,0
5045,260000,2,3,1,42,0.455994497,60622.13711,-4369.997867,0
5046,270000,1,1,2,36,1.324893575,12541.84887,-4522.237716,0
5047,210000,2,1,2,30,0.455994497,26369.05861,14534.92315,0
5048,220000,2,2,2,52,0.455994497,199423.0709,419.2001723,0
5049,80000,1,2,2,30,3.642277211,80973.66339,-4725.389269,1
5050,50000,2,3,2,61,2.151530792,-9810.999825,-5403.396952,0
5051,20000,2,2,1,39,0.455994497,-15919.77443,-8010.187691,0
5052,20000,2,1,2,23,-1.63520974,-103500.4585,-10743.49503,0
5053,100000,2,1,2,25,-0.729033916,-84306.18592,3040.464195,0
5054,320000,1,2,2,32,0.455994497,36979.25808,-5107.689026,0
5055,200000,2,2,2,31,-1.732122874,-106979.9514,-6110.869697,0
5056,80000,2,1,2,25,-1.984915007,-108788.2253,-9479.768569,0
5057,120000,2,2,1,34,5.337813506,51159.68224,-7056.755101,1
5058,20000,1,2,2,43,0.455994497,-69944.35877,-9757.798383,0
5059,200000,2,1,1,35,-1.571596399,-102590.052,-8441.345542,0
5060,140000,2,2,1,24,-1.984915007,-109008.9472,-10433.57255,0
5061,50000,1,2,1,52,0.734847086,-57750.03929,-7665.442095,1
5062,60000,1,2,2,25,2.513681062,-3537.720716,-2906.178781,0
5063,50000,1,2,2,30,0.455994497,-24817.00968,-9011.475855,0
5064,200000,2,2,2,33,0.455994497,361821.8351,1559.18358,0
5065,20000,1,2,1,53,3.81983618,-64523.8136,-9441.934377,1
5066,200000,2,1,1,32,-3.018375773,-110389.4283,-11524.39392,0
5067,350000,2,3,1,49,-1.006721018,-96197.56895,-4950.963041,0
5068,50000,2,3,1,40,1.247330382,-54888.72605,-9147.066493,1
5069,120000,1,2,1,44,-0.285280275,-103369.9066,-6744.154963,1
5070,150000,1,2,1,35,-1.984915007,-104444.9808,-6180.928669,0
5071,180000,2,2,1,48,-1.984915007,-69815.49591,27208.67897,0
5072,120000,2,2,2,27,-2.605057165,-110299.4411,-11130.84514,1
5073,130000,2,1,1,55,0.455994497,110080.9472,-3933.487554,0
5074,80000,2,2,1,41,-4.425824512,-85676.74641,17127.69201,0
5075,390000,2,2,1,49,-0.352992053,-101868.8491,-10311.82359,0
5076,50000,2,1,2,27,3.254684659,-50765.02057,-7666.155088,1
5077,50000,1,2,2,31,2.513681062,-42530.11621,-8563.825268,0
5078,320000,2,2,1,29,-0.741478918,60551.63656,151224.7563,1
5079,50000,2,2,3,48,1.130515028,-64288.37578,-9292.401838,1
5080,200000,2,2,1,43,5.337813506,323287.3119,6416.072766,0
5081,30000,1,3,2,59,1.636711558,-76790.10101,-10079.78554,1
5082,290000,2,2,1,36,-4.425824512,-110102.7309,-11416.63914,0
5083,50000,2,3,1,57,-1.647654742,-104854.4524,-6913.301733,0
5084,50000,2,2,1,52,-3.271167906,-107714.3258,-9725.54972,0
5085,140000,1,3,1,45,5.337813506,217948.2898,134.7704449,1
5086,50000,1,2,1,43,0.455994497,-74737.58066,-9844.728925,1
5087,80000,2,2,2,23,0.060326555,-94240.05632,-3477.979473,0
5088,50000,2,1,2,31,0.455994497,-31844.2542,-8775.065406,0
5089,280000,2,2,2,28,-4.425824512,-99640.774,-8984.469531,0
5090,80000,2,2,1,53,0.455994497,-16931.27487,-7891.560828,0
5091,60000,2,2,1,29,0.455994497,-20463.89187,-8919.906207,0
5092,360000,2,1,2,26,-2.368137947,-104384.5958,-7622.342707,0
5093,520000,1,2,2,32,0.455994497,-89175.92552,50464.78945,0
5094,210000,2,2,1,43,-3.414043715,-110707.1855,-11962.23814,1
5095,360000,1,1,2,26,-1.213205203,-94152.24757,-811.2815598,0
5096,100000,1,1,2,27,0.455994497,42307.67146,7954.687008,0
5097,50000,2,3,1,45,1.130515028,-49646.26919,-9849.501819,1
5098,280000,2,2,1,31,2.942866676,89493.2316,-3577.050731,0
